0.008225,0.007579,0.000780,46.110000
0.008187,0.008338,0.000808,46.905000
0.008147,0.009128,0.000843,47.700000
0.008103,0.009940,0.000886,48.495000
0.008055,0.010764,0.000936,49.290000
0.008000,0.011590,0.000993,50.085000
0.007939,0.012409,0.001057,50.880000
0.007869,0.013210,0.001127,51.675000
0.007790,0.013984,0.001202,52.470000
0.007702,0.014721,0.001282,53.265000
0.007604,0.015415,0.001364,54.060000
0.007497,0.016058,0.001448,54.855000
0.007382,0.016645,0.001532,55.650000
0.007261,0.017173,0.001615,56.445000
0.007138,0.017638,0.001694,57.240000
0.007014,0.018040,0.001768,58.035000
0.006893,0.018379,0.001836,58.830000
0.006779,0.018657,0.001896,59.625000
0.006676,0.018877,0.001947,60.420000
0.006589,0.019043,0.001989,61.215000
0.006520,0.019159,0.002022,62.010000
0.006473,0.019230,0.002045,62.805000
0.006449,0.019258,0.002059,63.600000
0.006450,0.019246,0.002066,64.395000
0.006475,0.019194,0.002065,65.190000
0.006524,0.019097,0.002059,65.985000
0.006593,0.018952,0.002046,66.780000
0.006680,0.018752,0.002029,67.575000
0.006782,0.018491,0.002005,68.370000
0.006897,0.018166,0.001975,69.165000
0.007021,0.017777,0.001938,69.960000
0.007150,0.017327,0.001892,70.755000
0.007280,0.016818,0.001839,71.550000
0.007408,0.016254,0.001780,72.345000
0.007528,0.015638,0.001715,73.140000
0.007640,0.014971,0.001646,73.935000
0.007742,0.014260,0.001573,74.730000
0.007837,0.013511,0.001497,75.525000
0.007926,0.012735,0.001420,76.320000
0.008009,0.011943,0.001341,77.115000
0.008089,0.011146,0.001265,77.910000
0.008164,0.010352,0.001194,78.705000
0.008237,0.009570,0.001128,79.500000
0.008309,0.008807,0.001070,80.295000
0.008385,0.008070,0.001018,81.090000
0.008465,0.007367,0.000974,81.885000
0.008552,0.006705,0.000939,82.680000
0.008642,0.006087,0.000911,83.475000
0.008735,0.005518,0.000892,84.270000
0.008831,0.004998,0.000881,85.065000
0.008931,0.004528,0.000876,85.860000
0.009035,0.004110,0.000877,86.655000
0.009141,0.003744,0.000882,87.450000
0.009247,0.003427,0.000893,88.245000
0.009351,0.003159,0.000906,89.040000
0.009452,0.002937,0.000923,89.835000
0.009553,0.002759,0.000943,90.630000
0.009652,0.002622,0.000966,91.425000
0.009747,0.002523,0.000991,92.220000
0.009837,0.002460,0.001018,93.015000
0.009921,0.002427,0.001046,93.810000
0.009999,0.002423,0.001076,94.605000
0.010071,0.002443,0.001106,95.400000
0.010136,0.002485,0.001137,96.195000
0.010190,0.002546,0.001166,96.990000
0.010234,0.002624,0.001194,97.785000
0.010266,0.002719,0.001219,98.580000
0.010287,0.002828,0.001242,99.375000
0.010298,0.002955,0.001264,100.170000
0.010299,0.003100,0.001282,100.965000
0.010289,0.003268,0.001298,101.760000
0.010274,0.003462,0.001313,102.555000
0.010255,0.003688,0.001327,103.350000
0.010238,0.003952,0.001340,104.145000
0.010223,0.004259,0.001352,104.940000
0.010213,0.004615,0.001362,105.735000
0.010211,0.005024,0.001371,106.530000
0.010220,0.005487,0.001375,107.325000
0.010239,0.006006,0.001375,108.120000
0.010269,0.006580,0.001369,108.915000
0.010307,0.007204,0.001354,109.710000
0.010354,0.007873,0.001332,110.505000
0.010409,0.008580,0.001300,111.300000
0.010471,0.009318,0.001258,112.095000
0.010536,0.010078,0.001206,112.890000
0.010605,0.010850,0.001146,113.685000
0.010677,0.011624,0.001077,114.480000
0.010751,0.012392,0.001001,115.275000
0.010827,0.013145,0.000918,116.070000
0.010902,0.013875,0.000829,116.865000
0.010977,0.014573,0.000737,117.660000
0.011051,0.015234,0.000642,118.455000
0.011123,0.015852,0.000547,119.250000
0.011192,0.016421,0.000453,120.045000
0.011257,0.016939,0.000362,120.840000
0.011318,0.017400,0.000278,121.635000
0.011373,0.017804,0.000201,122.430000
0.011421,0.018150,0.000136,123.225000
0.011462,0.018437,0.000082,124.020000
0.011495,0.018665,0.000043,124.815000
0.011520,0.018836,0.000019,125.610000
0.011536,0.018950,0.000010,126.405000
0.011544,0.019008,0.000016,127.200000
0.011544,0.019011,0.000034,127.995000
0.011538,0.018957,0.000063,128.790000
0.011527,0.018845,0.000100,129.585000
0.011512,0.018672,0.000143,130.380000
0.011493,0.018437,0.000190,131.175000
0.011471,0.018140,0.000240,131.970000
0.011445,0.017783,0.000293,132.765000
0.011413,0.017374,0.000350,133.560000
0.011371,0.016917,0.000412,134.355000
0.011319,0.016424,0.000480,135.150000
0.011257,0.015902,0.000552,135.945000
0.011187,0.015358,0.000627,136.740000
0.011114,0.014796,0.000702,137.535000
0.011041,0.014218,0.000774,138.330000
0.010971,0.013626,0.000840,139.125000
0.010902,0.013022,0.000901,139.920000
0.010832,0.012408,0.000957,140.715000
0.010753,0.011788,0.001010,141.510000
0.010661,0.011169,0.001059,142.305000
0.010556,0.010556,0.001104,143.100000
0.010443,0.009954,0.001144,143.895000
0.010327,0.009363,0.001175,144.690000
0.010213,0.008787,0.001198,145.485000
0.010102,0.008226,0.001213,146.280000
0.009990,0.007682,0.001219,147.075000
0.009872,0.007157,0.001217,147.870000
0.009744,0.006653,0.001208,148.665000
0.009606,0.006173,0.001192,149.460000
0.009464,0.005718,0.001169,150.255000
0.009325,0.005290,0.001141,151.050000
0.009193,0.004888,0.001110,151.845000
0.009066,0.004514,0.001075,152.640000
0.008940,0.004166,0.001039,153.435000
0.008814,0.003845,0.001000,154.230000
0.008689,0.003552,0.000961,155.025000
0.008570,0.003284,0.000922,155.820000
0.008461,0.003043,0.000887,156.615000
0.008368,0.002828,0.000856,157.410000
0.008291,0.002639,0.000830,158.205000
0.008226,0.002475,0.000810,159.000000
0.008173,0.002339,0.000793,159.795000
0.008133,0.002231,0.000782,160.590000
0.008112,0.002154,0.000777,161.385000
0.008111,0.002110,0.000778,162.180000
0.008128,0.002104,0.000783,162.975000
0.008160,0.002140,0.000792,163.770000
0.008203,0.002223,0.000802,164.565000
0.008255,0.002357,0.000812,165.360000
0.008312,0.002547,0.000821,166.155000
0.008374,0.002799,0.000828,166.950000
0.008438,0.003115,0.000833,167.745000
0.008499,0.003497,0.000835,168.540000
0.008553,0.003946,0.000835,169.335000
0.008596,0.004463,0.000832,170.130000
0.008629,0.005046,0.000830,170.925000
0.008653,0.005691,0.000828,171.720000
0.008666,0.006392,0.000830,172.515000
0.008666,0.007142,0.000836,173.310000
0.008654,0.007935,0.000850,174.105000
0.008630,0.008761,0.000871,174.900000
0.008596,0.009609,0.000902,175.695000
0.008551,0.010469,0.000944,176.490000
0.008495,0.011329,0.000997,177.285000
0.008430,0.012179,0.001063,178.080000
0.008354,0.013007,0.001141,178.875000
0.008267,0.013804,0.001232,179.670000
0.008170,0.014562,0.001336,180.465000
0.008064,0.015275,0.001449,181.260000
0.007948,0.015934,0.001572,182.055000
0.007823,0.016535,0.001703,182.850000
0.007692,0.017076,0.001837,183.645000
0.007555,0.017556,0.001972,184.440000
0.007416,0.017973,0.002105,185.235000
0.007279,0.018327,0.002231,186.030000
0.007146,0.018622,0.002348,186.825000
0.007022,0.018859,0.002451,187.620000
0.006911,0.019044,0.002540,188.415000
0.006817,0.019178,0.002611,189.210000
0.006743,0.019267,0.002665,190.005000
0.006694,0.019314,0.002703,190.800000
0.006669,0.019319,0.002727,191.595000
0.006672,0.019284,0.002739,192.390000
0.006701,0.019205,0.002744,193.185000
0.006755,0.019081,0.002744,193.980000
0.006834,0.018905,0.002742,194.775000
0.006934,0.018674,0.002739,195.570000
0.007053,0.018384,0.002734,196.365000
0.007189,0.018031,0.002725,197.160000
0.007336,0.017614,0.002708,197.955000
0.007493,0.017136,0.002680,198.750000
0.007654,0.016597,0.002638,199.545000
0.007814,0.016003,0.002580,200.340000
0.007970,0.015359,0.002508,201.135000
0.008118,0.014672,0.002424,201.930000
0.008255,0.013949,0.002329,202.725000
0.008380,0.013199,0.002228,203.520000
0.008496,0.012429,0.002125,204.315000
0.008604,0.011651,0.002020,205.110000
0.008711,0.010873,0.001916,205.905000
0.008820,0.010104,0.001816,206.700000
0.008937,0.009352,0.001721,207.495000
0.009062,0.008624,0.001633,208.290000
0.009196,0.007926,0.001555,209.085000
0.009338,0.007261,0.001489,209.880000
0.009485,0.006635,0.001436,210.675000
0.009635,0.006050,0.001394,211.470000
0.009786,0.005509,0.001365,212.265000
0.009940,0.005014,0.001345,213.060000
0.010097,0.004565,0.001335,213.855000
0.010257,0.004162,0.001333,214.650000
0.010418,0.003804,0.001339,215.445000
0.010578,0.003490,0.001353,216.240000
0.010735,0.003219,0.001374,217.035000
0.010886,0.002991,0.001402,217.830000
0.011032,0.002802,0.001436,218.625000
0.011172,0.002653,0.001477,219.420000
0.011308,0.002540,0.001522,220.215000
0.011440,0.002459,0.001574,221.010000
0.011566,0.002408,0.001631,221.805000
0.011680,0.002383,0.001689,222.600000
0.011775,0.002381,0.001746,223.395000
0.011844,0.002397,0.001798,224.190000
0.011882,0.002431,0.001841,224.985000
0.011884,0.002477,0.001872,225.780000
0.011845,0.002537,0.001889,226.575000
0.011763,0.002608,0.001889,227.370000
0.011634,0.002695,0.001874,228.165000
0.011460,0.002802,0.001843,228.960000
0.011246,0.002938,0.001802,229.755000
0.011007,0.003115,0.001758,230.550000
0.010767,0.003344,0.001719,231.345000
0.010547,0.003635,0.001692,232.140000
0.010365,0.003998,0.001678,232.935000
0.010229,0.004440,0.001674,233.730000
0.010138,0.004965,0.001674,234.525000
0.010092,0.005572,0.001672,235.320000
0.010088,0.006259,0.001662,236.115000
0.010125,0.007016,0.001640,236.910000
0.010196,0.007834,0.001601,237.705000
0.010294,0.008703,0.001544,238.500000
0.010407,0.009611,0.001471,239.295000
0.010527,0.010545,0.001385,240.090000
0.010651,0.011485,0.001288,240.885000
0.010776,0.012413,0.001182,241.680000
0.010902,0.013313,0.001069,242.475000
0.011027,0.014178,0.000951,243.270000
0.011148,0.015007,0.000831,244.065000
0.011266,0.015794,0.000712,244.860000
0.011377,0.016529,0.000597,245.655000
0.011482,0.017205,0.000486,246.450000
0.011582,0.017819,0.000381,247.245000
0.011674,0.018373,0.000285,248.040000
0.011758,0.018872,0.000201,248.835000
0.011833,0.019314,0.000130,249.630000
0.011898,0.019698,0.000074,250.425000
0.011952,0.020022,0.000034,251.220000
0.011995,0.020287,0.000009,252.015000
0.012028,0.020496,0.000000,252.810000
0.012050,0.020648,0.000005,253.605000
0.012062,0.020744,0.000021,254.400000
0.012067,0.020780,0.000046,255.195000
0.012065,0.020757,0.000078,255.990000
0.012059,0.020673,0.000114,256.785000
0.012049,0.020526,0.000153,257.580000
0.012036,0.020316,0.000192,258.375000
0.012020,0.020046,0.000234,259.170000
0.011999,0.019719,0.000278,259.965000
0.011969,0.019340,0.000327,260.760000
0.011927,0.018916,0.000381,261.555000
0.011871,0.018452,0.000441,262.350000
0.011798,0.017952,0.000509,263.145000
0.011708,0.017422,0.000582,263.940000
0.011606,0.016870,0.000661,264.735000
0.011495,0.016297,0.000741,265.530000
0.011382,0.015707,0.000819,266.325000
0.011269,0.015100,0.000893,267.120000
0.011159,0.014480,0.000962,267.915000
0.011051,0.013852,0.001025,268.710000
0.010943,0.013217,0.001080,269.505000
0.010832,0.012577,0.001129,270.300000
0.010711,0.011934,0.001172,271.095000
0.010579,0.011290,0.001209,271.890000
0.010435,0.010647,0.001238,272.685000
0.010281,0.010007,0.001260,273.480000
0.010120,0.009373,0.001273,274.275000
0.009958,0.008748,0.001277,275.070000
0.009799,0.008137,0.001273,275.865000
0.009646,0.007543,0.001261,276.660000
0.009494,0.006969,0.001242,277.455000
0.009341,0.006420,0.001217,278.250000
0.009185,0.005897,0.001185,279.045000
0.009027,0.005400,0.001148,279.840000
0.008864,0.004930,0.001107,280.635000
0.008698,0.004487,0.001062,281.430000
0.008532,0.004075,0.001015,282.225000
0.008376,0.003694,0.000969,283.020000
0.008234,0.003347,0.000926,283.815000
0.008106,0.003034,0.000887,284.610000
0.007992,0.002757,0.000852,285.405000
0.007897,0.002514,0.000823,286.200000
0.007826,0.002307,0.000802,286.995000
0.007786,0.002134,0.000790,287.790000
0.007781,0.001997,0.000790,288.585000
0.007817,0.001897,0.000801,289.380000
0.007900,0.001839,0.000827,290.175000
0.008032,0.001828,0.000866,290.970000
0.008206,0.001868,0.000914,291.765000
0.008412,0.001966,0.000968,292.560000
0.008640,0.002128,0.001024,293.355000
0.008879,0.002357,0.001078,294.150000
0.009118,0.002657,0.001125,294.945000
0.009342,0.003030,0.001162,295.740000
0.009540,0.003477,0.001187,296.535000
0.009707,0.003996,0.001202,297.330000
0.009834,0.004585,0.001206,298.125000
0.009917,0.005238,0.001203,298.920000
0.009959,0.005952,0.001197,299.715000
0.009964,0.006721,0.001193,300.510000
0.009939,0.007537,0.001196,301.305000
0.009889,0.008387,0.001209,302.100000
0.009818,0.009262,0.001237,302.895000
0.009729,0.010151,0.001281,303.690000
0.009626,0.011039,0.001346,304.485000
0.009511,0.011912,0.001432,305.280000
0.009386,0.012760,0.001542,306.075000
0.009255,0.013575,0.001675,306.870000
0.009118,0.014349,0.001830,307.665000
0.008976,0.015073,0.002006,308.460000
0.008827,0.015740,0.002200,309.255000
0.008671,0.016350,0.002410,310.050000
0.008510,0.016901,0.002630,310.845000
0.008344,0.017394,0.002855,311.640000
0.008176,0.017828,0.003078,312.435000
0.008009,0.018202,0.003293,313.230000
0.007845,0.018521,0.003493,314.025000
0.007689,0.018783,0.003672,314.820000
0.007545,0.018993,0.003824,315.615000
0.007417,0.019154,0.003947,316.410000
0.007308,0.019270,0.004039,317.205000
0.007224,0.019342,0.004100,318.000000
0.007166,0.019373,0.004136,318.795000
0.007139,0.019362,0.004151,319.590000
0.007143,0.019309,0.004155,320.385000
0.007182,0.019213,0.004153,321.180000
0.007255,0.019071,0.004154,321.975000
0.007363,0.018879,0.004162,322.770000
0.007505,0.018633,0.004176,323.565000
0.007676,0.018329,0.004195,324.360000
0.007872,0.017965,0.004212,325.155000
0.008087,0.017538,0.004218,325.950000
0.008310,0.017047,0.004205,326.745000
0.008535,0.016490,0.004166,327.540000
0.008755,0.015874,0.004095,328.335000
0.008966,0.015207,0.003992,329.130000
0.009163,0.014499,0.003864,329.925000
0.009346,0.013758,0.003718,330.720000
0.009516,0.012995,0.003563,331.515000
0.009678,0.012222,0.003404,332.310000
0.009837,0.011449,0.003248,333.105000
0.009999,0.010685,0.003099,333.900000
0.010169,0.009936,0.002959,334.695000
0.010350,0.009209,0.002831,335.490000
0.010542,0.008508,0.002717,336.285000
0.010747,0.007835,0.002618,337.080000
0.010966,0.007191,0.002533,337.875000
0.011194,0.006581,0.002462,338.670000
0.011426,0.006007,0.002408,339.465000
0.011656,0.005471,0.002369,340.260000
0.011880,0.004975,0.002345,341.055000
0.012098,0.004521,0.002334,341.850000
0.012313,0.004112,0.002335,342.645000
0.012523,0.003746,0.002350,343.440000
0.012730,0.003424,0.002378,344.235000
0.012935,0.003144,0.002420,345.030000
0.013139,0.002904,0.002475,345.825000
0.013342,0.002703,0.002546,346.620000
0.013541,0.002539,0.002630,347.415000
0.013734,0.002411,0.002728,348.210000
0.013916,0.002315,0.002835,349.005000
0.014080,0.002250,0.002949,349.800000
0.014219,0.002212,0.003064,350.595000
0.014323,0.002196,0.003173,351.390000
0.014377,0.002199,0.003265,352.185000
0.014359,0.002215,0.003327,352.980000
0.014242,0.002242,0.003342,353.775000
0.014000,0.002277,0.003295,354.570000
0.013615,0.002325,0.003178,355.365000
0.013083,0.002399,0.002998,356.160000
0.012432,0.002521,0.002778,356.955000
0.011724,0.002719,0.002561,357.750000
0.011044,0.003018,0.002389,358.545000
0.010471,0.003425,0.002286,359.340000
0.010049,0.003932,0.002246,360.135000
0.009784,0.004525,0.002243,360.930000
0.009653,0.005196,0.002246,361.725000
0.009624,0.005949,0.002234,362.520000
0.009671,0.006790,0.002195,363.315000
0.009781,0.007721,0.002121,364.110000
0.009942,0.008736,0.002011,364.905000
0.010147,0.009824,0.001868,365.700000
0.010383,0.010970,0.001701,366.495000
0.010636,0.012154,0.001521,367.290000
0.010893,0.013346,0.001339,368.085000
0.011142,0.014515,0.001164,368.880000
0.011379,0.015632,0.000999,369.675000
0.011602,0.016677,0.000846,370.470000
0.011811,0.017643,0.000706,371.265000
0.012006,0.018535,0.000578,372.060000
0.012186,0.019357,0.000464,372.855000
0.012349,0.020115,0.000364,373.650000
0.012497,0.020808,0.000278,374.445000
0.012629,0.021436,0.000206,375.240000
0.012747,0.022001,0.000148,376.035000
0.012850,0.022504,0.000105,376.830000
0.012939,0.022950,0.000075,377.625000
0.013012,0.023340,0.000060,378.420000
0.013071,0.023673,0.000057,379.215000
0.013115,0.023947,0.000065,380.010000
0.013146,0.024160,0.000083,380.805000
0.013166,0.024308,0.000107,381.600000
0.013176,0.024391,0.000135,382.395000
0.013179,0.024407,0.000166,383.190000
0.013177,0.024354,0.000198,383.985000
0.013171,0.024234,0.000231,384.780000
0.013160,0.024046,0.000266,385.575000
0.013143,0.023795,0.000302,386.370000
0.013117,0.023482,0.000342,387.165000
0.013078,0.023113,0.000386,387.960000
0.013024,0.022690,0.000435,388.755000
0.012952,0.022219,0.000491,389.550000
0.012862,0.021703,0.000553,390.345000
0.012754,0.021147,0.000621,391.140000
0.012629,0.020554,0.000695,391.935000
0.012492,0.019931,0.000773,392.730000
0.012348,0.019281,0.000852,393.525000
0.012204,0.018604,0.000930,394.320000
0.012063,0.017901,0.001002,395.115000
0.011923,0.017178,0.001070,395.910000
0.011779,0.016441,0.001133,396.705000
0.011633,0.015695,0.001189,397.500000
0.011487,0.014942,0.001237,398.295000
0.011339,0.014179,0.001278,399.090000
0.011186,0.013410,0.001310,399.885000
0.011025,0.012638,0.001334,400.680000
0.010856,0.011863,0.001350,401.475000
0.010679,0.011088,0.001357,402.270000
0.010494,0.010315,0.001355,403.065000
0.010306,0.009552,0.001345,403.860000
0.010123,0.008804,0.001326,404.655000
0.009947,0.008076,0.001301,405.450000
0.009771,0.007373,0.001269,406.245000
0.009586,0.006701,0.001230,407.040000
0.009394,0.006065,0.001186,407.835000
0.009203,0.005464,0.001137,408.630000
0.009017,0.004900,0.001087,409.425000
0.008832,0.004373,0.001034,410.220000
0.008643,0.003889,0.000979,411.015000
0.008459,0.003450,0.000925,411.810000
0.008291,0.003056,0.000875,412.605000
0.008150,0.002711,0.000833,413.400000
0.008046,0.002415,0.000800,414.195000
0.007995,0.002171,0.000783,414.990000
0.008013,0.001976,0.000787,415.785000
0.008113,0.001830,0.000814,416.580000
0.008302,0.001730,0.000869,417.375000
0.008591,0.001682,0.000954,418.170000
0.008987,0.001689,0.001071,418.965000
0.009481,0.001758,0.001218,419.760000
0.010043,0.001894,0.001383,420.555000
0.010630,0.002102,0.001550,421.350000
0.011203,0.002383,0.001705,422.145000
0.011728,0.002734,0.001836,422.940000
0.012171,0.003149,0.001932,423.735000
0.012500,0.003622,0.001986,424.530000
0.012705,0.004152,0.002002,425.325000
0.012797,0.004741,0.001990,426.120000
0.012796,0.005388,0.001964,426.915000
0.012723,0.006094,0.001937,427.710000
0.012597,0.006861,0.001918,428.505000
0.012434,0.007689,0.001917,429.300000
0.012246,0.008563,0.001941,430.095000
0.012034,0.009463,0.001996,430.890000
0.011802,0.010367,0.002088,431.685000
0.011554,0.011259,0.002223,432.480000
0.011301,0.012126,0.002402,433.275000
0.011054,0.012955,0.002624,434.070000
0.010816,0.013738,0.002885,434.865000
0.010589,0.014471,0.003177,435.660000
0.010371,0.015153,0.003496,436.455000
0.010157,0.015777,0.003836,437.250000
0.009942,0.016339,0.004190,438.045000
0.009725,0.016845,0.004552,438.840000
0.009506,0.017300,0.004911,439.635000
0.009289,0.017709,0.005255,440.430000
0.009075,0.018068,0.005574,441.225000
0.008867,0.018375,0.005857,442.020000
0.008667,0.018633,0.006098,442.815000
0.008480,0.018842,0.006291,443.610000
0.008311,0.019004,0.006432,444.405000
0.008167,0.019121,0.006521,445.200000
0.008051,0.019196,0.006564,445.995000
0.007970,0.019229,0.006574,446.790000
0.007930,0.019221,0.006564,447.585000
0.007938,0.019172,0.006548,448.380000
0.007999,0.019084,0.006543,449.175000
0.008119,0.018953,0.006559,449.970000
0.008300,0.018775,0.006606,450.765000
0.008539,0.018545,0.006680,451.560000
0.008829,0.018259,0.006771,452.355000
0.009159,0.017907,0.006863,453.150000
0.009510,0.017484,0.006929,453.945000
0.009862,0.016988,0.006950,454.740000
0.010197,0.016422,0.006908,455.535000
0.010506,0.015791,0.006799,456.330000
0.010788,0.015106,0.006630,457.125000
0.011047,0.014384,0.006418,457.920000
0.011294,0.013640,0.006186,458.715000
0.011539,0.012887,0.005954,459.510000
0.011790,0.012131,0.005734,460.305000
0.012054,0.011381,0.005531,461.100000
0.012335,0.010641,0.005348,461.895000
0.012633,0.009917,0.005183,462.690000
0.012950,0.009211,0.005034,463.485000
0.013284,0.008524,0.004902,464.280000
0.013633,0.007859,0.004786,465.075000
0.013990,0.007218,0.004688,465.870000
0.014345,0.006602,0.004609,466.665000
0.014697,0.006012,0.004548,467.460000
0.015042,0.005454,0.004507,468.255000
0.015379,0.004932,0.004486,469.050000
0.015706,0.004448,0.004488,469.845000
0.016025,0.004005,0.004514,470.640000
0.016341,0.003603,0.004566,471.435000
0.016656,0.003245,0.004646,472.230000
0.016969,0.002931,0.004758,473.025000
0.017284,0.002659,0.004904,473.820000
0.017600,0.002430,0.005086,474.615000
0.017914,0.002241,0.005303,475.410000
0.018218,0.002091,0.005552,476.205000
0.018503,0.001977,0.005827,477.000000
0.018753,0.001898,0.006115,477.795000
0.018948,0.001850,0.006399,478.590000
0.019051,0.001829,0.006648,479.385000
0.019006,0.001827,0.006816,480.180000
0.018730,0.001837,0.006841,480.975000
0.018118,0.001856,0.006648,481.770000
0.017077,0.001901,0.006181,482.565000
0.015594,0.002028,0.005464,483.360000
0.013828,0.002341,0.004650,484.155000
0.012105,0.002931,0.003985,484.950000
0.010749,0.003773,0.003635,485.745000
0.009894,0.004712,0.003563,486.540000
0.009471,0.005583,0.003602,487.335000
0.009331,0.006338,0.003613,488.130000
0.009349,0.007038,0.003544,488.925000
0.009446,0.007777,0.003401,489.720000
0.009589,0.008625,0.003200,490.515000
0.009772,0.009619,0.002949,491.310000
0.010004,0.010772,0.002650,492.105000
0.010293,0.012086,0.002311,492.900000
0.010647,0.013558,0.001954,493.695000
0.011065,0.015173,0.001606,494.490000
0.011540,0.016889,0.001291,495.285000
0.012061,0.018631,0.001027,496.080000
0.012601,0.020308,0.000824,496.875000
0.013128,0.021842,0.000681,497.670000
0.013612,0.023193,0.000591,498.465000
0.014032,0.024370,0.000539,499.260000
0.014384,0.025412,0.000513,500.055000
0.014674,0.026360,0.000504,500.850000
0.014911,0.027233,0.000504,501.645000
0.015105,0.028032,0.000512,502.440000
0.015269,0.028754,0.000524,503.235000
0.015416,0.029405,0.000542,504.030000
0.015550,0.029996,0.000565,504.825000
0.015667,0.030537,0.000593,505.620000
0.015763,0.031025,0.000625,506.415000
0.015835,0.031448,0.000657,507.210000
0.015886,0.031798,0.000690,508.005000
0.015924,0.032068,0.000720,508.800000
0.015951,0.032256,0.000749,509.595000
0.015971,0.032361,0.000776,510.390000
0.015983,0.032382,0.000800,511.185000
0.015988,0.032317,0.000821,511.980000
0.015986,0.032168,0.000840,512.775000
0.015975,0.031936,0.000857,513.570000
0.015951,0.031627,0.000873,514.365000
0.015912,0.031243,0.000891,515.160000
0.015854,0.030789,0.000910,515.955000
0.015778,0.030266,0.000934,516.750000
0.015687,0.029676,0.000962,517.545000
0.015581,0.029022,0.000994,518.340000
0.015460,0.028311,0.001032,519.135000
0.015324,0.027548,0.001075,519.930000
0.015175,0.026743,0.001124,520.725000
0.015018,0.025902,0.001175,521.520000
0.014861,0.025024,0.001226,522.315000
0.014707,0.024105,0.001274,523.110000
0.014550,0.023146,0.001319,523.905000
0.014383,0.022156,0.001361,524.700000
0.014203,0.021151,0.001400,525.495000
0.014020,0.020138,0.001434,526.290000
0.013838,0.019110,0.001462,527.085000
0.013655,0.018064,0.001483,527.880000
0.013465,0.017007,0.001496,528.675000
0.013269,0.015948,0.001503,529.470000
0.013069,0.014892,0.001501,530.265000
0.012863,0.013834,0.001492,531.060000
0.012644,0.012776,0.001475,531.855000
0.012415,0.011732,0.001450,532.650000
0.012187,0.010716,0.001418,533.445000
0.011965,0.009735,0.001381,534.240000
0.011735,0.008791,0.001337,535.035000
0.011482,0.007890,0.001284,535.830000
0.011212,0.007039,0.001225,536.625000
0.010943,0.006246,0.001163,537.420000
0.010684,0.005516,0.001100,538.215000
0.010427,0.004856,0.001035,539.010000
0.010171,0.004273,0.000969,539.805000
0.009941,0.003773,0.000906,540.600000
0.009775,0.003360,0.000856,541.395000
0.009699,0.003031,0.000825,542.190000
0.009736,0.002780,0.000819,542.985000
0.009931,0.002596,0.000854,543.780000
0.010348,0.002470,0.000952,544.575000
0.011031,0.002397,0.001136,545.370000
0.011970,0.002378,0.001411,546.165000
0.013118,0.002417,0.001770,546.960000
0.014411,0.002518,0.002191,547.755000
0.015756,0.002672,0.002639,548.550000
0.017024,0.002862,0.003057,549.345000
0.018080,0.003069,0.003386,550.140000
0.018848,0.003283,0.003592,550.935000
0.019316,0.003503,0.003677,551.730000
0.019493,0.003734,0.003659,552.525000
0.019408,0.003993,0.003568,553.320000
0.019130,0.004316,0.003444,554.115000
0.018766,0.004743,0.003328,554.910000
0.018395,0.005299,0.003242,555.705000
